"Column Name","Label"
"S0701PR_C03_032M","Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C03_032MA","Annotation of Margin of Error!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C03_032EA","Annotation of Estimate!!Moved; from different municipio!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C03_033E","Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C03_033EA","Annotation of Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C03_033M","Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C03_033MA","Annotation of Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C03_034E","Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C03_034M","Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C03_034MA","Annotation of Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C03_034EA","Annotation of Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C03_035E","Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C03_035M","Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C03_035MA","Annotation of Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C03_035EA","Annotation of Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C03_036E","Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C03_036EA","Annotation of Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C03_036M","Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C03_036MA","Annotation of Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C03_037E","Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C03_037M","Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C03_037MA","Annotation of Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C03_037EA","Annotation of Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C03_038E","Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C03_038EA","Annotation of Estimate!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C03_038M","Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C03_038MA","Annotation of Margin of Error!!Moved; from different municipio!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C03_039E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C03_039M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C03_039MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C03_039EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C03_040E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C03_040M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C03_040MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C03_040EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C03_041E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C03_041M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C03_041MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C03_041EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C03_042E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C03_042M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C03_042MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C03_042EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C03_043E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C03_043EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C03_043M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C03_043MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C03_044E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C03_044M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C03_044MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C03_044EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C03_045E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C03_045M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C03_045MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C03_045EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C03_046E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C03_046M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C03_046MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C03_046EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C03_047E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C03_047M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C03_047MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C03_047EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C03_048E","Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C03_048EA","Annotation of Estimate!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C03_048M","Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C03_048MA","Annotation of Margin of Error!!Moved; from different municipio!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C03_049E","Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C03_049M","Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C03_049MA","Annotation of Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C03_049EA","Annotation of Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C03_050E","Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C03_050M","Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C03_050MA","Annotation of Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C03_050EA","Annotation of Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C03_051E","Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C03_051M","Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C03_051MA","Annotation of Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C03_051EA","Annotation of Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C03_052E","Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C03_052M","Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C03_052MA","Annotation of Margin of Error!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C03_052EA","Annotation of Estimate!!Moved; from different municipio!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C03_053E","Estimate!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C03_053M","Margin of Error!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C03_053MA","Annotation of Margin of Error!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C03_053EA","Annotation of Estimate!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C03_054E","Estimate!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C03_054M","Margin of Error!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C03_054MA","Annotation of Margin of Error!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C03_054EA","Annotation of Estimate!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C03_055E","Estimate!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C03_055M","Margin of Error!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C03_055MA","Annotation of Margin of Error!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C03_055EA","Annotation of Estimate!!Moved; from different municipio!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C03_056E","Estimate!!Moved; from different municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C03_056M","Margin of Error!!Moved; from different municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C03_056MA","Annotation of Margin of Error!!Moved; from different municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C03_056EA","Annotation of Estimate!!Moved; from different municipio!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C04_001E","Estimate!!Moved; from the U.S.!!Population 1 year and over"
"S0701PR_C04_001EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over"
"S0701PR_C04_001M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over"
"S0701PR_C04_001MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over"
"S0701PR_C04_002E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C04_002M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C04_002MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C04_002EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C04_003E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C04_003M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C04_003MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C04_003EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C04_004E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C04_004M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C04_004MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C04_004EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C04_005E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C04_005EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C04_005M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C04_005MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C04_006E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C04_006M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C04_006MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C04_006EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!35 to 44 years"
"S0701PR_C04_007E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C04_007EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C04_007M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C04_007MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!45 to 54 years"
"S0701PR_C04_008E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C04_008M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C04_008MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C04_008EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!55 to 64 years"
"S0701PR_C04_009E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C04_009EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C04_009M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C04_009MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!65 to 74 years"
"S0701PR_C04_010E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C04_010EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C04_010M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C04_010MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!75 years and over"
"S0701PR_C04_011E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C04_011M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C04_011MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C04_011EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!AGE!!Median age (years)"
"S0701PR_C04_012E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Male"
"S0701PR_C04_012M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Male"
"S0701PR_C04_012MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Male"
"S0701PR_C04_012EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Male"
"S0701PR_C04_013E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Female"
"S0701PR_C04_013M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Female"
"S0701PR_C04_013MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Female"
"S0701PR_C04_013EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!SEX!!Female"
"S0701PR_C04_014E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C04_014M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C04_014MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C04_014EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S0701PR_C04_015E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C04_015M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C04_015MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C04_015EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S0701PR_C04_016E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C04_016EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C04_016M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C04_016MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S0701PR_C04_017E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C04_017M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C04_017MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C04_017EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S0701PR_C04_018E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C04_018EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C04_018M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C04_018MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S0701PR_C04_019E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C04_019EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C04_019M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C04_019MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S0701PR_C04_020E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
